,Sentiment,L1 Cluster ID,L1 Cluster,L2 Cluster ID,L2 Cluster,L2 Rating (Review),L2 Rating (Phrase),L3 Cluster ID,L3 Cluster,L3 Rating (Review),L3 Rating (Phrase),L4 ID,L4 Phrases,Review ID,Review Rating,Date,Verified Purchase,Recommended,Incentivized,Upvote,Downvote,AgeRange,SkinConcerns
216,Positive,,,,Application,5,5,,,,,, knees and elbows,P4R723,5,12 May 2020,No,Yes,No,7,5,,
217,Positive,,,,Texture,5,5,,,,,, face feel velvety soft,P4R726,5,10 May 2020,No,Yes,Yes,4,0,,Acne
218,Positive,,,,Texture,5,5,,,,,, Not greasy,P4R726,5,10 May 2020,No,Yes,Yes,4,0,,Acne
219,Positive,,,,Skin,5,5,,,,,, extra dry lately,P4R726,5,10 May 2020,No,Yes,Yes,4,0,,Acne
220,Positive,,,,Skin,5,5,,,,,, dry flakey patches on my chin and cheeks,P4R726,5,10 May 2020,No,Yes,Yes,4,0,,Acne
221,Positive,,,,Ingredients,5,5,,,,,, love the colloidal oatmeal,P4R726,5,10 May 2020,No,Yes,Yes,4,0,,Acne
222,Positive,,,,Demographic,5,5,,,,,, northern Nevada,P4R726,5,10 May 2020,No,Yes,Yes,4,0,,Acne
223,Positive,,,,Texture,5,5,,,,,, very thick,P4R727,5,10 May 2020,Yes,Yes,No,13,0,,Acne
224,Positive,,,,Texture,5,5,,,,,, feels like water,P4R727,5,10 May 2020,Yes,Yes,No,13,0,,Acne
225,Positive,,,,Skin,5,5,,,,,, kept my dry patches moisturized,P4R727,5,10 May 2020,Yes,Yes,No,13,0,,Acne
226,Positive,,,,Motivation,5,5,,,,,, Spring Sale,P4R727,5,10 May 2020,Yes,Yes,No,13,0,,Acne
227,Positive,,,,Application,5,5,,,,,, look good under makeup,P4R727,5,10 May 2020,Yes,Yes,No,13,0,,Acne
228,Positive,,,,Texture,5,5,,,,,, does not clog my pores,P4R742,5,29 April 2020,No,Yes,No,2,0,,Acne
229,Positive,,,,Texture,5,5,,,,,, make my face over oily,P4R742,5,29 April 2020,No,Yes,No,2,0,,Acne
230,Positive,,,,Texture,4,4,,,,,, thick,P4R743,4,29 April 2020,No,Yes,No,2,1,,Dark Circles
231,Positive,,,,Texture,4,4,,,,,, heavy and creamy texture,P4R743,4,29 April 2020,No,Yes,No,2,1,,Dark Circles
232,Positive,,,,Texture,5,5,,,,,, thick consistency,P4R746,5,27 April 2020,No,Yes,No,5,0,,Acne
233,Positive,,,,Texture,5,5,,,,,, feels light,P4R746,5,27 April 2020,No,Yes,No,5,0,,Acne
234,Positive,,,,Sentiment,5,5,,,,,, love this moisturizer,P4R746,5,27 April 2020,No,Yes,No,5,0,,Acne
235,Positive,,,,Sentiment,5,5,,,,,, holy grail,P4R746,5,27 April 2020,No,Yes,No,5,0,,Acne
236,Positive,,,,Application,5,5,,,,,, my extremely rough and dry knees and elbows,P4R746,5,27 April 2020,No,Yes,No,5,0,,Acne
237,Positive,,,,Texture,5,5,,,,,, never too heavy,P4R751,5,26 April 2020,No,Yes,No,2,1,,Acne
238,Positive,,,,Skin,5,5,,,,,, oily skin,P4R751,5,26 April 2020,No,Yes,No,2,1,,Acne
239,Positive,,,,Texture,5,5,,,,,, soothes my skin,P4R757,5,23 April 2020,No,Yes,No,3,1,,Aging
240,Positive,,,,Skin,5,5,,,,,, calms the redness,P4R757,5,23 April 2020,No,Yes,No,3,1,,Aging
241,Positive,,,,Performance,5,5,,,,,, fixes my skin immediately,P4R757,5,23 April 2020,No,Yes,No,3,1,,Aging
242,Positive,,,,Texture,5,5,,,,,, feels really nice,P4R761,5,22 April 2020,No,Yes,No,9,1,,Dark Circles
243,Positive,,,,Skin,5,5,,,,,, combination skin that gets red,P4R761,5,22 April 2020,No,Yes,No,9,1,,Dark Circles
244,Positive,,,,Purchase,5,5,,,,,, will repurchase,P4R761,5,22 April 2020,No,Yes,No,9,1,,Dark Circles
245,Positive,,,,Texture,5,5,,,,,, so light weight,P4R764,5,20 April 2020,No,Yes,No,0,0,,Blackheads
246,Positive,,,,Price,5,5,,,,,, Also such a great price,P4R764,5,20 April 2020,No,Yes,No,0,0,,Blackheads
247,Positive,,,,Texture,5,5,,,,,, without feeling heavy or greasy,P4R766,5,20 April 2020,No,Yes,No,3,1,,
248,Positive,,,,Skin,5,5,,,,,, Super,P4R766,5,20 April 2020,No,Yes,No,3,1,,
249,Positive,,,,Skin,5,5,,,,,, super moisturizing,P4R766,5,20 April 2020,No,Yes,No,3,1,,
250,Positive,,,,Skin,5,5,,,,,, peeling skin,P4R766,5,20 April 2020,No,Yes,No,3,1,,
251,Positive,,,,Texture,3,3,,,,,, loved the texture,P4R768,3,19 April 2020,No,No,No,7,0,,Acne
252,Positive,,,,Skin,3,3,,,,,, made my skin feel great,P4R768,3,19 April 2020,No,No,No,7,0,,Acne
253,Negative,,,,Allergy,3,3,,,,,, my skin broke out sooo much,P4R768,3,19 April 2020,No,No,No,7,0,,Acne
254,Positive,,,,Texture,4,4,,,,,, not find the cream heavy or oily,P4R769,4,19 April 2020,No,Yes,No,11,1,,Acne
255,Positive,,,,Skin,4,4,,,,,, combination skin,P4R769,4,19 April 2020,No,Yes,No,11,1,,Acne
256,Positive,,,,Price,4,4,,,,,, little bit goes a long,P4R769,4,19 April 2020,No,Yes,No,11,1,,Acne
257,Negative,,,,Packaging,4,4,,,,,, I wish the larger size cream came in a pump or squeeze tube,P4R769,4,19 April 2020,No,Yes,No,11,1,,Acne
258,Positive,,,,Texture,3,3,,,,,, has a very matte finish,P4R771,3,18 April 2020,No,Yes,No,3,3,,Acne
259,Positive,,,,Allergy,3,3,,,,,, hasn’t noticed it breaking me out,P4R771,3,18 April 2020,No,Yes,No,3,3,,Acne
260,Negative,,,,Texture,3,3,,,,,, kind of silicony feel,P4R771,3,18 April 2020,No,Yes,No,3,3,,Acne
261,Negative,,,,Skin,3,3,,,,,, oily dehydrated skin,P4R771,3,18 April 2020,No,Yes,No,3,3,,Acne
262,Negative,,,,Skin,3,3,,,,,, not very moisturizing,P4R771,3,18 April 2020,No,Yes,No,3,3,,Acne
263,Positive,,,,Texture,5,5,,,,,, whipped texture,P4R776,5,17 April 2020,Yes,Yes,No,3,2,,Acne
264,Positive,,,,Skin,5,5,,,,,, eczema so,P4R776,5,17 April 2020,Yes,Yes,No,3,2,,Acne
265,Positive,,,,Texture,5,5,,,,,, thick and healing,P4R777,5,17 April 2020,Yes,Yes,No,4,0,,Acne
266,Positive,,,,Skin,5,5,,,,,, past winter was brutal to my skin,P4R777,5,17 April 2020,Yes,Yes,No,4,0,,Acne
267,Positive,,,,Skin,5,5,,,,,, flaking off my face,P4R777,5,17 April 2020,Yes,Yes,No,4,0,,Acne
268,Positive,,,,Texture,5,5,,,,,, without feeling heavy,P4R782,5,16 April 2020,No,Yes,No,0,0,,Aging
269,Positive,,,,Texture,5,5,,,,,, waxy or greasy,P4R782,5,16 April 2020,No,Yes,No,0,0,,Aging
270,Positive,,,,Skin,5,5,,,,,, kind to my sensitive skin,P4R782,5,16 April 2020,No,Yes,No,0,0,,Aging
271,Negative,,,,Packaging,5,5,,,,,, miss the large squeeze bottle,P4R782,5,16 April 2020,No,Yes,No,0,0,,Aging
272,Negative,,,,Packaging,5,5,,,,,, would love a pump,P4R782,5,16 April 2020,No,Yes,No,0,0,,Aging
273,Positive,,,,Texture,5,5,,,,,, without feeling heavy,P4R783,5,16 April 2020,No,Yes,No,0,0,,Aging
274,Positive,,,,Texture,5,5,,,,,, waxy or greasy,P4R783,5,16 April 2020,No,Yes,No,0,0,,Aging
275,Positive,,,,Skin,5,5,,,,,, kind to my sensitive skin,P4R783,5,16 April 2020,No,Yes,No,0,0,,Aging
276,Positive,,,,Motivation,5,5,,,,,, salesman at Sephora gave me,P4R783,5,16 April 2020,No,Yes,No,0,0,,Aging
277,Positive,,,,Demographic,5,5,,,,,, my hubby even likes to use,P4R783,5,16 April 2020,No,Yes,No,0,0,,Aging
278,Negative,,,,Packaging,5,5,,,,,, miss the large squeeze bottle,P4R783,5,16 April 2020,No,Yes,No,0,0,,Aging
279,Negative,,,,Packaging,5,5,,,,,, would love a pump,P4R783,5,16 April 2020,No,Yes,No,0,0,,Aging
280,Positive,,,,Texture,5,5,,,,,, not oily or greasy at all,P4R784,5,16 April 2020,Yes,Yes,No,1,0,,Aging
281,Positive,,,,Texture,5,5,,,,,, Penetrates skin with no residual stickiness,P4R784,5,16 April 2020,Yes,Yes,No,1,0,,Aging
282,Positive,,,,Texture,5,5,,,,,, no heavy fragrance,P4R785,5,16 April 2020,Yes,Yes,No,1,0,,Aging
283,Positive,,,,Texture,5,5,,,,,, Not oily or greasy at all,P4R785,5,16 April 2020,Yes,Yes,No,1,0,,Aging
284,Positive,,,,Texture,5,5,,,,,, Penetrates skin with no residual stickiness,P4R785,5,16 April 2020,Yes,Yes,No,1,0,,Aging
285,Positive,,,,Texture,5,5,,,,,, without the greasy feeling,P4R786,5,16 April 2020,No,Yes,No,3,1,,Acne
286,Positive,,,,Skin,5,5,,,,,, so good job hydrating my face,P4R786,5,16 April 2020,No,Yes,No,3,1,,Acne
287,Positive,,,,Price,5,5,,,,,, A little goes a long way,P4R786,5,16 April 2020,No,Yes,No,3,1,,Acne
288,Positive,,,,Motivation,5,5,,,,,, This was recommended to me by a Sephora employee,P4R786,5,16 April 2020,No,Yes,No,3,1,,Acne
289,Positive,,,,Demographic,5,5,,,,,, in the winters,P4R786,5,16 April 2020,No,Yes,No,3,1,,Acne
290,Positive,,,,Texture,4,4,,,,,, doesn't feel balmy,P4R788,4,16 April 2020,Yes,Yes,No,0,0,,Acne
291,Positive,,,,Skin,4,4,,,,,, Very hydrating,P4R788,4,16 April 2020,Yes,Yes,No,0,0,,Acne
292,Positive,,,,Motivation,4,4,,,,,, off a recommendation,P4R788,4,16 April 2020,Yes,Yes,No,0,0,,Acne
293,Positive,,,,Texture,4,4,,,,,, doesn't feel balmy,P4R789,4,16 April 2020,Yes,Yes,No,0,0,,Acne
294,Positive,,,,Skin,4,4,,,,,, Very hydrating,P4R789,4,16 April 2020,Yes,Yes,No,0,0,,Acne
295,Positive,,,,Motivation,4,4,,,,,, bought it off a recommendation,P4R789,4,16 April 2020,Yes,Yes,No,0,0,,Acne
296,Positive,,,,Texture,5,5,,,,,, Feels great on my skin,P4R798,5,05 April 2020,No,Yes,No,6,0,,Acne
297,Positive,,,,Skin,5,5,,,,,, that's a good balance for skin,P4R798,5,05 April 2020,No,Yes,No,6,0,,Acne
298,Positive,,,,Sentiment,5,5,,,,,, THE one,P4R798,5,05 April 2020,No,Yes,No,6,0,,Acne
299,Positive,,,,Texture,5,5,,,,,, very heavy,P4R799,5,04 April 2020,Yes,Yes,No,6,1,,Acne
300,Positive,,,,Skin,5,5,,,,,, my face dewy,P4R799,5,04 April 2020,Yes,Yes,No,6,1,,Acne
301,Negative,,,,Skin,5,5,,,,,, super oily skin,P4R799,5,04 April 2020,Yes,Yes,No,6,1,,Acne
302,Negative,,,,Application,5,5,,,,,, don't use it under my makeup,P4R799,5,04 April 2020,Yes,Yes,No,6,1,,Acne
303,Positive,,,,Texture,5,5,,,,,, not greasy,P4R800,5,03 April 2020,No,Yes,No,1,0,,Acne
304,Positive,,,,Texture,5,5,,,,,, light texture,P4R800,5,03 April 2020,No,Yes,No,1,0,,Acne
305,Positive,,,,Skin,5,5,,,,,, skin is extra dry,P4R800,5,03 April 2020,No,Yes,No,1,0,,Acne
306,Positive,,,,Skin,5,5,,,,,, looks so much healthier,P4R800,5,03 April 2020,No,Yes,No,1,0,,Acne
307,Positive,,,,Sentiment,5,5,,,,,, best! 10/10,P4R800,5,03 April 2020,No,Yes,No,1,0,,Acne
308,Positive,,,,Application,5,5,,,,,, goes great with foundation,P4R800,5,03 April 2020,No,Yes,No,1,0,,Acne
309,Positive,,,,Texture,5,5,,,,,, didn't feel excessively thick,P4R811,5,28 March 2020,Yes,Yes,No,12,0,,Acne
310,Positive,,,,Skin,5,5,,,,,, acne prone skin,P4R811,5,28 March 2020,Yes,Yes,No,12,0,,Acne
311,Positive,,,,Texture,5,5,,,,,, not too thick,P4R814,5,27 March 2020,No,Yes,No,3,0,,Acne
312,Positive,,,,Texture,5,5,,,,,, it’s pretty thin,P4R814,5,27 March 2020,No,Yes,No,3,0,,Acne
313,Positive,,,,Purchase,5,5,,,,,, size is also a plus,P4R814,5,27 March 2020,No,Yes,No,3,0,,Acne
314,Positive,,,,Texture,5,5,,,,,, amazing,P4R815,5,26 March 2020,No,Yes,No,4,0,,Dullness
315,Positive,,,,Texture,5,5,,,,,, thick texture,P4R815,5,26 March 2020,No,Yes,No,4,0,,Dullness
316,Positive,,,,Skin,5,5,,,,,, sensitive skin,P4R815,5,26 March 2020,No,Yes,No,4,0,,Dullness
317,Positive,,,,Skin,5,5,,,,,, takes away the redness,P4R815,5,26 March 2020,No,Yes,No,4,0,,Dullness
318,Positive,,,,Performance,5,5,,,,,, insanely moisturizing,P4R815,5,26 March 2020,No,Yes,No,4,0,,Dullness
319,Positive,,,,Odor,5,5,,,,,, lovely scent,P4R815,5,26 March 2020,No,Yes,No,4,0,,Dullness
320,Positive,,,,Texture,5,5,,,,,, whipped texture,P4R816,5,26 March 2020,No,Yes,No,1,0,,Aging
321,Positive,,,,Texture,5,5,,,,,, Not greasy,P4R816,5,26 March 2020,No,Yes,No,1,0,,Aging
322,Positive,,,,Texture,5,5,,,,,, Very creamy but not oily,P4R819,5,21 March 2020,Yes,Yes,No,10,0,,Acne
323,Positive,,,,Skin,5,5,,,,,, dry,P4R819,5,21 March 2020,Yes,Yes,No,10,0,,Acne
324,Positive,,,,Skin,5,5,,,,,, irritated,P4R819,5,21 March 2020,Yes,Yes,No,10,0,,Acne
325,Positive,,,,Skin,5,5,,,,,, cystic-acne,P4R819,5,21 March 2020,Yes,Yes,No,10,0,,Acne
326,Positive,,,,Allergy,5,5,,,,,, hasn't broken me out,P4R819,5,21 March 2020,Yes,Yes,No,10,0,,Acne
327,Positive,,,,Texture,5,5,,,,,, Great light texture,P4R823,5,16 March 2020,No,Yes,No,0,0,,Aging
328,Positive,,,,Skin,5,5,,,,,, effective lasting moisture,P4R823,5,16 March 2020,No,Yes,No,0,0,,Aging
329,Positive,,,,Texture,5,5,,,,,, no itchiness,P4R825,5,15 March 2020,No,Yes,No,33,0,,Acne
330,Positive,,,,Skin,5,5,,,,,, my eczema is screaming at me,P4R825,5,15 March 2020,No,Yes,No,33,0,,Acne
331,Positive,,,,Motivation,5,5,,,,,, I got this in a holiday gift set,P4R825,5,15 March 2020,No,Yes,No,33,0,,Acne
332,Positive,,,,Texture,5,5,,,,,, really thick,P4R826,5,15 March 2020,No,Yes,No,1,0,,Acne
333,Positive,,,,Texture,5,5,,,,,, great for extremely dry skin,P4R826,5,15 March 2020,No,Yes,No,1,0,,Acne
334,Positive,,,,Texture,5,5,,,,,, FAB is fantastic.,P4R827,5,15 March 2020,No,Yes,No,6,1,,Aging
335,Positive,,,,Skin,5,5,,,,,, helped heal a paper cut overnight,P4R827,5,15 March 2020,No,Yes,No,6,1,,Aging
336,Positive,,,,Skin,5,5,,,,,, winter dry skin,P4R827,5,15 March 2020,No,Yes,No,6,1,,Aging
337,Positive,,,,Demographic,5,5,,,,,, Both my husband and I,P4R827,5,15 March 2020,No,Yes,No,6,1,,Aging
338,Positive,,,,Texture,5,5,,,,,, feels thick at first,P4R828,5,13 March 2020,No,Yes,No,3,0,,Acne
339,Positive,,,,Texture,5,5,,,,,, absorbs so fast,P4R828,5,13 March 2020,No,Yes,No,3,0,,Acne
340,Positive,,,,Skin,5,5,,,,,, dry sensitive skin,P4R828,5,13 March 2020,No,Yes,No,3,0,,Acne
341,Positive,,,,Skin,5,5,,,,,, with acne,P4R828,5,13 March 2020,No,Yes,No,3,0,,Acne
342,Positive,,,,Sentiment,5,5,,,,,, everyone should know this product is amazing,P4R828,5,13 March 2020,No,Yes,No,3,0,,Acne
343,Positive,,,,Purchase,5,5,,,,,, best purchase in my face routine,P4R828,5,13 March 2020,No,Yes,No,3,0,,Acne
344,Positive,,,,Purchase,5,5,,,,,, Tatcha,P4R828,5,13 March 2020,No,Yes,No,3,0,,Acne
345,Positive,,,,Price,5,5,,,,,, Super worth the cost,P4R828,5,13 March 2020,No,Yes,No,3,0,,Acne
346,Positive,,,,Texture,5,5,,,,,, isn't heavy,P4R831,5,10 March 2020,No,Yes,No,1,0,,Aging
347,Positive,,,,Skin,5,5,,,,,, doesn't keep my skin looking dried out,P4R831,5,10 March 2020,No,Yes,No,1,0,,Aging
348,Positive,,,,Texture,5,5,,,,,, whipped,P4R832,5,10 March 2020,No,Yes,Yes,18,0,,Dark Circles
349,Positive,,,,Texture,5,5,,,,,,creamy,P4R832,5,10 March 2020,No,Yes,Yes,18,0,,Dark Circles
350,Positive,,,,Texture,5,5,,,,,, dewy,P4R832,5,10 March 2020,No,Yes,Yes,18,0,,Dark Circles
351,Positive,,,,Texture,5,5,,,,,, refreshed,P4R832,5,10 March 2020,No,Yes,Yes,18,0,,Dark Circles
352,Positive,,,,Skin,5,5,,,,,, pretty intense skincare,P4R832,5,10 March 2020,No,Yes,Yes,18,0,,Dark Circles
353,Positive,,,,Skin,5,5,,,,,, incredibly dry,P4R832,5,10 March 2020,No,Yes,Yes,18,0,,Dark Circles
354,Positive,,,,Skin,5,5,,,,,, volatile skin,P4R832,5,10 March 2020,No,Yes,Yes,18,0,,Dark Circles
355,Positive,,,,Skin,5,5,,,,,, eczema,P4R832,5,10 March 2020,No,Yes,Yes,18,0,,Dark Circles
356,Positive,,,,Packaging,5,5,,,,,, full,P4R832,5,10 March 2020,No,Yes,Yes,18,0,,Dark Circles
357,Positive,,,,Packaging,5,5,,,,,, value size,P4R832,5,10 March 2020,No,Yes,Yes,18,0,,Dark Circles
358,Positive,,,,Odor,5,5,,,,,, scent free,P4R832,5,10 March 2020,No,Yes,Yes,18,0,,Dark Circles
359,Positive,,,,Motivation,5,5,,,,,, free sample with a purchase,P4R832,5,10 March 2020,No,Yes,Yes,18,0,,Dark Circles
360,Positive,,,,Demographic,5,5,,,,,, Sephora store,P4R832,5,10 March 2020,No,Yes,Yes,18,0,,Dark Circles
361,Negative,,,,Competitor,5,5,,,,,, f I hadn't used any FAB products before,P4R832,5,10 March 2020,No,Yes,Yes,18,0,,Dark Circles
362,Positive,,,,Texture,5,5,,,,,, Doesn’t feel greasy,P4R836,5,04 March 2020,No,Yes,No,6,3,,Dark Circles
363,Positive,,,,Skin,5,5,,,,,, dryness on my elbows,P4R836,5,04 March 2020,No,Yes,No,6,3,,Dark Circles
364,Positive,,,,Skin,5,5,,,,,, eczema on my arms,P4R836,5,04 March 2020,No,Yes,No,6,3,,Dark Circles
365,Positive,,,,Skin,5,5,,,,,, toned down the redness,P4R836,5,04 March 2020,No,Yes,No,6,3,,Dark Circles
366,Positive,,,,Skin,5,5,,,,,, flakiness,P4R836,5,04 March 2020,No,Yes,No,6,3,,Dark Circles
367,Positive,,,,Skin,5,5,,,,,, and itchiness,P4R836,5,04 March 2020,No,Yes,No,6,3,,Dark Circles
368,Positive,,,,Texture,5,5,,,,,, PRESS it into my skin,P4R837,5,28 February 2020,No,Yes,No,15,1,,Acne
369,Positive,,,,Skin,5,5,,,,,, I have very dry skin,P4R837,5,28 February 2020,No,Yes,No,15,1,,Acne
370,Positive,,,,Motivation,5,5,,,,,, warm it between my hands,P4R837,5,28 February 2020,No,Yes,No,15,1,,Acne
371,Positive,,,,Brand,5,5,,,,,, ENDLESS brands of moisturizers,P4R837,5,28 February 2020,No,Yes,No,15,1,,Acne
372,Positive,,,,Brand,5,5,,,,,, BUT I,P4R837,5,28 February 2020,No,Yes,No,15,1,,Acne
373,Positive,,,,Texture,5,5,,,,,, not greasy at all,P4R838,5,26 February 2020,No,Yes,No,9,0,,Acne
374,Positive,,,,Skin,5,5,,,,,, oily,P4R838,5,26 February 2020,No,Yes,No,9,0,,Acne
375,Positive,,,,Skin,5,5,,,,,, combination,P4R838,5,26 February 2020,No,Yes,No,9,0,,Acne
376,Positive,,,,Skin,5,5,,,,,, acne prone skin,P4R838,5,26 February 2020,No,Yes,No,9,0,,Acne
377,Positive,,,,Texture,5,5,,,,,, little thicker,P4R843,5,24 February 2020,No,Yes,No,5,0,,
378,Positive,,,,Skin,5,5,,,,,, hands get very dry,P4R843,5,24 February 2020,No,Yes,No,5,0,,
379,Positive,,,,Skin,5,5,,,,,, irritated,P4R843,5,24 February 2020,No,Yes,No,5,0,,
380,Positive,,,,Skin,5,5,,,,,, flaky,P4R843,5,24 February 2020,No,Yes,No,5,0,,
381,Positive,,,,Purchase,5,5,,,,,, 8 oz. size which comes in a tube,P4R843,5,24 February 2020,No,Yes,No,5,0,,
382,Positive,,,,Odor,5,5,,,,,, B&BW lotions all over my classroom,P4R843,5,24 February 2020,No,Yes,No,5,0,,
383,Positive,,,,Odor,5,5,,,,,, smell nice,P4R843,5,24 February 2020,No,Yes,No,5,0,,
384,Positive,,,,Demographic,5,5,,,,,, elementary school teacher,P4R843,5,24 February 2020,No,Yes,No,5,0,,
385,Positive,,,,Texture,5,5,,,,,, without any shine or greasy-ness,P4R846,5,19 February 2020,No,Yes,No,3,1,,Dullness
386,Positive,,,,Price,5,5,,,,,, ones way more expensive,P4R846,5,19 February 2020,No,Yes,No,3,1,,Dullness
387,Positive,,,,Texture,5,5,,,,,, even though it's thick,P4R847,5,18 February 2020,No,Yes,No,15,3,,Dark Circles
388,Positive,,,,Texture,5,5,,,,,, sinks into your skin,P4R847,5,18 February 2020,No,Yes,No,15,3,,Dark Circles
389,Positive,,,,Skin,5,5,,,,,, dry flaky patches,P4R847,5,18 February 2020,No,Yes,No,15,3,,Dark Circles
390,Positive,,,,Skin,5,5,,,,,, my dry skin,P4R847,5,18 February 2020,No,Yes,No,15,3,,Dark Circles
391,Positive,,,,Sentiment,5,5,,,,,, HOLY GRAIL,P4R847,5,18 February 2020,No,Yes,No,15,3,,Dark Circles
392,Positive,,,,Demographic,5,5,,,,,, Michigan winters,P4R847,5,18 February 2020,No,Yes,No,15,3,,Dark Circles
393,Positive,,,,Texture,4,4,,,,,, not greasy,P4R852,4,12 February 2020,No,Yes,No,1,0,,Aging
394,Positive,,,,Texture,4,4,,,,,, soothing and moisturizing,P4R852,4,12 February 2020,No,Yes,No,1,0,,Aging
395,Positive,,,,Skin,4,4,,,,,, skin feels moisturized.,P4R852,4,12 February 2020,No,Yes,No,1,0,,Aging
396,Positive,,,,Odor,4,4,,,,,, faint,P4R852,4,12 February 2020,No,Yes,No,1,0,,Aging
397,Positive,,,,Odor,4,4,,,,,, pleasant scent,P4R852,4,12 February 2020,No,Yes,No,1,0,,Aging
398,Positive,,,,Allergy,4,4,,,,,, does not irritate my skin,P4R852,4,12 February 2020,No,Yes,No,1,0,,Aging
399,Negative,,,,Texture,4,4,,,,,, not thick going on,P4R852,4,12 February 2020,No,Yes,No,1,0,,Aging
400,Negative,,,,Packaging,4,4,,,,,, hate that it is in a tub,P4R852,4,12 February 2020,No,Yes,No,1,0,,Aging
401,Positive,,,,Texture,5,5,,,,,, actually brightened my skin,P4R853,5,11 February 2020,No,Yes,No,2,0,,Sensitivity
402,Positive,,,,Skin,5,5,,,,,, helped with dryness,P4R853,5,11 February 2020,No,Yes,No,2,0,,Sensitivity
403,Positive,,,,Price,5,5,,,,,, affordable,P4R853,5,11 February 2020,No,Yes,No,2,0,,Sensitivity
404,Positive,,,,Performance,5,5,,,,,, better than most products,P4R853,5,11 February 2020,No,Yes,No,2,0,,Sensitivity
405,Positive,,,,Texture,5,5,,,,,, but not greasy or heavy at all,P4R856,5,04 February 2020,No,Yes,No,5,0,Over54,
406,Positive,,,,Texture,5,5,,,,,, drys down fairly quickly,P4R857,5,01 February 2020,No,Yes,No,1,0,,Aging
407,Positive,,,,Skin,5,5,,,,,, dealing with some pretty bad dryness,P4R857,5,01 February 2020,No,Yes,No,1,0,,Aging
408,Positive,,,,Skin,5,5,,,,,, soft and hydrated,P4R857,5,01 February 2020,No,Yes,No,1,0,,Aging
409,Positive,,,,Texture,5,5,,,,,, very smooth transition,P4R867,5,24 January 2020,No,Yes,No,6,1,,Acne
410,Positive,,,,Skin,5,5,,,,,, super dry and red spots,P4R867,5,24 January 2020,No,Yes,No,6,1,,Acne
411,Positive,,,,Purchase,5,5,,,,,, About to purchase my 4th 6 oz contai,P4R867,5,24 January 2020,No,Yes,No,6,1,,Acne
412,Positive,,,,Demographic,5,5,,,,,, Shortly after giving birth,P4R867,5,24 January 2020,No,Yes,No,6,1,,Acne
413,Positive,,,,Allergy,5,5,,,,,, No crazy breakouts,P4R867,5,24 January 2020,No,Yes,No,6,1,,Acne
414,Positive,,,,Texture,4,4,,,,,, bit goes a long way,P4R869,4,23 January 2020,No,Yes,No,1,0,,Acne
415,Positive,,,,Skin,4,4,,,,,, extremely dry flaking skin,P4R869,4,23 January 2020,No,Yes,No,1,0,,Acne
416,Positive,,,,Skin,4,4,,,,,, with very dry skin,P4R869,4,23 January 2020,No,Yes,No,1,0,,Acne
417,Positive,,,,Sentiment,4,4,,,,,, would definitely recommend,P4R869,4,23 January 2020,No,Yes,No,1,0,,Acne
418,Positive,,,,Texture,5,5,,,,,, would buy this by the barrel,P4R873,5,22 January 2020,No,Yes,No,7,1,Over54,Acne
419,Positive,,,,Texture,5,5,,,,,, sinks in fast,P4R873,5,22 January 2020,No,Yes,No,7,1,Over54,Acne
420,Positive,,,,Skin,5,5,,,,,, calming,P4R873,5,22 January 2020,No,Yes,No,7,1,Over54,Acne
421,Positive,,,,Texture,5,5,,,,,, feels very luxuriously thick,P4R876,5,19 January 2020,Yes,Yes,No,4,0,,Aging
422,Positive,,,,Texture,5,5,,,,,, absorbs entirely without feeling heavy or greasy,P4R876,5,19 January 2020,Yes,Yes,No,4,0,,Aging
423,Positive,,,,Texture,5,5,,,,,, hydrates really well,P4R876,5,19 January 2020,Yes,Yes,No,4,0,,Aging
424,Positive,,,,Texture,5,5,,,,,, Very moisturizing,P4R877,5,19 January 2020,No,Yes,No,0,0,,Acne
425,Positive,,,,Motivation,5,5,,,,,, Got it as a sample first,P4R877,5,19 January 2020,No,Yes,No,0,0,,Acne
426,Positive,,,,Motivation,5,5,,,,,, but,P4R877,5,19 January 2020,No,Yes,No,0,0,,Acne
427,Positive,,,,Texture,5,5,,,,,, whipped than just plain thick and heavy,P4R883,5,19 January 2020,No,Yes,No,7,0,,Acne
428,Positive,,,,Ingredients,5,5,,,,,, eucalyptus leaf oil,P4R883,5,19 January 2020,No,Yes,No,7,0,,Acne
429,Positive,,,,Application,5,5,,,,,, winter head-to-toe moisturizer,P4R883,5,19 January 2020,No,Yes,No,7,0,,Acne
430,Positive,,,,Application,5,5,,,,,, face at night,P4R883,5,19 January 2020,No,Yes,No,7,0,,Acne
431,Positive,,,,Application,5,5,,,,,, best I've found,P4R883,5,19 January 2020,No,Yes,No,7,0,,Acne
432,Positive,,,,Allergy,5,5,,,,,, never experienced any irritation,P4R883,5,19 January 2020,No,Yes,No,7,0,,Acne
433,Negative,,,,Ingredients,5,5,,,,,, potentially irritating botanical ingredients,P4R883,5,19 January 2020,No,Yes,No,7,0,,Acne
434,Positive,,,,Texture,5,5,,,,,, very light,P4R895,5,03 January 2020,No,Yes,No,12,4,,Acne
435,Positive,,,,Skin,5,5,,,,,, helps with dryness,P4R895,5,03 January 2020,No,Yes,No,12,4,,Acne
436,Positive,,,,Texture,5,5,,,,,, felt like it did something,P4R898,5,02 January 2020,No,Yes,No,5,0,,Acne
437,Positive,,,,Skin,5,5,,,,,, EXTREMELY dry skin,P4R898,5,02 January 2020,No,Yes,No,5,0,,Acne
