Sentiment,L1 Cluster ID,L1 Cluster,L2 Cluster ID,L2 Cluster,L2 Phrase Count,L2 Rating (Phrase),L3 Cluster ID,L3 Cluster,L3 Phrase Count,L3 Review Count,L3 Rating (Review),L3 Rating (Phrase),L4 ID,L4 Phrases,Review ID,Review Rating,Date,Verified Purchase,Recommended,Incentivized,Upvote,Downvote,AgeRange,SkinConcerns
Positive,,,,Skin,1147,4.752397558849172,4, absorbs very well into my skin,48,45,4.8,4.770833333333333,, it does what it claims,P4R651,5,06 July 2020,No,Yes,No,16,2,13-17,Blackheads
Positive,,,,Skin,1147,4.752397558849172,17, I’ve had it for a few months now,49,44,4.590909090909091,4.63265306122449,," and it's just such well formulated ""simple"" moisturizer",P4R651,5,06 July 2020,No,Yes,No,16,2,13-17,Blackheads
Negative,,,,Allergy,157,2.4713375796178343,0, Cleared up my very dry T-Zone,33,31,2.5161290322580645,2.5757575757575757,, started stinging,P4R652,1,05 July 2020,No,No,No,12,6,,Aging
Negative,,,,Sentiment,28,2.2857142857142856,0, Cleared up my very dry T-Zone,23,22,2.4545454545454546,2.4347826086956523,, felt like glue on my skin,P4R652,1,05 July 2020,No,No,No,12,6,,Aging
Positive,,,,Texture,333,4.834834834834835,21, no bumps or acne from waxing,11,11,4.545454545454546,4.545454545454546,, nice texture,P4R654,3,02 July 2020,No,No,No,8,0,45-54,Aging
Negative,,,,Odor,8,3.375,0, Cleared up my very dry T-Zone,8,7,3.2857142857142856,3.375,, eucalyptus,P4R654,3,02 July 2020,No,No,No,8,0,45-54,Aging
Positive,,,,Texture,333,4.834834834834835,21, no bumps or acne from waxing,11,11,4.545454545454546,4.545454545454546,, love the texture,P4R655,5,01 July 2020,No,Yes,No,0,0,,Aging
Positive,,,,Skin,1147,4.752397558849172,5, lids wasn’t bumpy and dry,48,45,4.777777777777778,4.770833333333333,, skin loves it!,P4R655,5,01 July 2020,No,Yes,No,0,0,,Aging
Negative,,,,Skin,132,2.234848484848485,7, Cleared up my very dry T-Zone,12,12,2.0,2.0,, tight and dry,P4R656,2,29 June 2020,No,No,No,3,4,,Acne
Negative,,,,Skin,132,2.234848484848485,1, Very gentle,14,14,2.2142857142857144,2.2142857142857144,, after using a hydrating serum before,P4R656,2,29 June 2020,No,No,No,3,4,,Acne
Negative,,,,Allergy,157,2.4713375796178343,5, combination acne prone skin,16,16,2.0625,2.0625,, never broke out my skin,P4R656,2,29 June 2020,No,No,No,3,4,,Acne
Negative,,,,Sentiment,28,2.2857142857142856,0, Cleared up my very dry T-Zone,23,22,2.4545454545454546,2.4347826086956523,, literally just got it as my rewards thing,P4R657,1,28 June 2020,No,No,No,9,3,,Redness
Negative,,,,Skin,132,2.234848484848485,1, Very gentle,14,14,2.2142857142857144,2.2142857142857144,, not hydrating at all,P4R657,1,28 June 2020,No,No,No,9,3,,Redness
Negative,,,,Texture,21,2.9047619047619047,1, Cleared up my very dry T-Zone,14,14,2.7142857142857144,2.7142857142857144,, so hard to spread it on your face,P4R657,1,28 June 2020,No,No,No,9,3,,Redness
Negative,,,,Performance,10,2.1,0, Cleared up my very dry T-Zone,10,9,2.2222222222222223,2.1,, idk how to describe it,P4R657,1,28 June 2020,No,No,No,9,3,,Redness
Negative,,,,Sentiment,28,2.2857142857142856,0, Cleared up my very dry T-Zone,23,22,2.4545454545454546,2.4347826086956523,, bought this moisturizer with high hopes,P4R658,2,28 June 2020,No,No,No,2,5,,Acne
Negative,,,,Sentiment,28,2.2857142857142856,0, Cleared up my very dry T-Zone,23,22,2.4545454545454546,2.4347826086956523,, but have found that it’s just too thick for me,P4R658,2,28 June 2020,No,No,No,2,5,,Acne
Negative,,,,Texture,21,2.9047619047619047,1, Cleared up my very dry T-Zone,14,14,2.7142857142857144,2.7142857142857144,, felt like putting thick hand cream in my face,P4R658,2,28 June 2020,No,No,No,2,5,,Acne
Negative,,,,Allergy,157,2.4713375796178343,5, combination acne prone skin,16,16,2.0625,2.0625,, broke out a bit too,P4R658,2,28 June 2020,No,No,No,2,5,,Acne
Negative,,,,Skin,132,2.234848484848485,4, has never caused an acne flare up,23,21,2.3333333333333335,2.3043478260869565,, made me break out all over my forehead,P4R659,1,27 June 2020,No,No,No,4,1,,Acne
Positive,,,,Skin,1147,4.752397558849172,12, holygrail,17,16,4.1875,4.235294117647059,, combination skin,P4R660,5,26 June 2020,No,Yes,No,7,1,,Aging
Positive,,,,Skin,1147,4.752397558849172,7, It says it helps with rosacia,52,50,4.64,4.634615384615385,, mostly dry,P4R660,5,26 June 2020,No,Yes,No,7,1,,Aging
Positive,,,,Skin,1147,4.752397558849172,5, lids wasn’t bumpy and dry,48,45,4.777777777777778,4.770833333333333,, my skin felt like a baby,P4R660,5,26 June 2020,No,Yes,No,7,1,,Aging
Positive,,,,Skin,1147,4.752397558849172,51, recently started using FAB Ultra Repair Cream for occasional redness due to eczema,14,7,5.0,5.0,, feels so good when it goes on my skin,P4R662,5,25 June 2020,No,Yes,No,6,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,28, smoothed out my skin,24,24,4.666666666666667,4.666666666666667,, my skin looked more hydrated than ever,P4R662,5,25 June 2020,No,Yes,No,6,0,,Acne
Positive,,,,Texture,333,4.834834834834835,7, Very gentle,12,12,4.666666666666667,4.666666666666667,, absorbs into the skin fast,P4R662,5,25 June 2020,No,Yes,No,6,0,,Acne
Positive,,,,Allergy,128,4.765625,9, Cleared up my very dry T-Zone,11,11,5.0,5.0,, no residue on the skin,P4R662,5,25 June 2020,No,Yes,No,6,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,29, redness gone,33,27,4.777777777777778,4.818181818181818,, so hydrating,P4R665,5,21 June 2020,No,Yes,No,7,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,19, combination skin,69,55,4.636363636363637,4.7101449275362315,, sensitive skin,P4R665,5,21 June 2020,No,Yes,No,7,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,60, acne breakout on my forehead,8,8,4.5,4.5,, great value,P4R665,5,21 June 2020,No,Yes,No,7,0,,Acne
Positive,,,,Texture,333,4.834834834834835,21, no bumps or acne from waxing,11,11,4.545454545454546,4.545454545454546,, texture,P4R665,5,21 June 2020,No,Yes,No,7,0,,Acne
Positive,,,,Texture,333,4.834834834834835,11, absorbs very well into my skin,22,20,5.0,5.0,, doesn't leave a greasy residue,P4R666,5,19 June 2020,No,Yes,No,2,1,,Acne
Positive,,,,Skin,1147,4.752397558849172,14, my dry skin due to the change in climate,19,19,4.684210526315789,4.684210526315789,, winter months,P4R666,5,19 June 2020,No,Yes,No,2,1,,Acne
Positive,,,,Ingredients,24,4.875,0, Cleared up my very dry T-Zone,16,12,4.75,4.8125,, doesn't last more than a month,P4R666,5,19 June 2020,No,Yes,No,2,1,,Acne
Positive,,,,Skin,1147,4.752397558849172,9, oat,35,35,4.8,4.8,, has done wonders for my dry textured skin,P4R667,5,19 June 2020,No,Yes,No,1,0,,Dark Circles
Positive,,,,Skin,1147,4.752397558849172,19, combination skin,69,55,4.636363636363637,4.7101449275362315,, really reaaally sensitive skin,P4R668,5,18 June 2020,No,Yes,No,5,0,,Acne
Positive,,,,Price,85,4.858823529411764,0, absorbs very well into my skin,24,24,4.791666666666667,4.791666666666667,, price is fair for the quantity of product,P4R668,5,18 June 2020,No,Yes,No,5,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,19, combination skin,69,55,4.636363636363637,4.7101449275362315,, sensitive skin,P4R669,5,16 June 2020,No,Yes,No,10,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,9, oat,35,35,4.8,4.8,, not enough for dry skin,P4R669,5,16 June 2020,No,Yes,No,10,0,,Acne
Negative,,,,Allergy,157,2.4713375796178343,1, price is worth it,17,16,2.375,2.5294117647058822,, fungal acne,P4R669,5,16 June 2020,No,Yes,No,10,0,,Acne
Negative,,,,Allergy,157,2.4713375796178343,1, price is worth it,17,16,2.375,2.5294117647058822,, not safe for fungal acne,P4R669,5,16 June 2020,No,Yes,No,10,0,,Acne
Negative,,,,Texture,21,2.9047619047619047,1, Cleared up my very dry T-Zone,14,14,2.7142857142857144,2.7142857142857144,, made me think it's heavyweight on my skin,P4R669,5,16 June 2020,No,Yes,No,10,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,11, twice the price?,28,27,4.666666666666667,4.678571428571429,, Normal to oily skin,P4R670,5,15 June 2020,Yes,Yes,No,10,0,13-17,Acne
Positive,,,,Skin,1147,4.752397558849172,5, lids wasn’t bumpy and dry,48,45,4.777777777777778,4.770833333333333,, my skin was very damaged,P4R670,5,15 June 2020,Yes,Yes,No,10,0,13-17,Acne
Positive,,,,Price,85,4.858823529411764,2, absorbs it immediately,11,11,4.818181818181818,4.818181818181818,, cheap,P4R670,5,15 June 2020,Yes,Yes,No,10,0,13-17,Acne
Positive,,,,Motivation,73,4.821917808219178,0, Cleared up my very dry T-Zone,36,35,4.8,4.805555555555555,, aquafor did not help at all,P4R670,5,15 June 2020,Yes,Yes,No,10,0,13-17,Acne
Positive,,,,Demographic,41,4.878048780487805,1, Cleared up my very dry T-Zone,10,9,5.0,5.0,, accutane,P4R670,5,15 June 2020,Yes,Yes,No,10,0,13-17,Acne
Positive,,,,Skin,1147,4.752397558849172,52, will definitely be bringing this back in the colder months,18,11,4.909090909090909,4.944444444444445,, extremely dry,P4R671,4,15 June 2020,No,Yes,No,9,0,,Aging
Positive,,,,Skin,1147,4.752397558849172,39, so this little calming and extremely moisturizing product has been a savior of mine.,10,10,4.9,4.9,, flaking,P4R671,4,15 June 2020,No,Yes,No,9,0,,Aging
Positive,,,,Skin,1147,4.752397558849172,6, combination acne prone skin,18,18,4.666666666666667,4.666666666666667,, forehead issue - gone,P4R671,4,15 June 2020,No,Yes,No,9,0,,Aging
Positive,,,,Sentiment,107,4.88785046728972,6, absorbs very well into my skin,6,6,4.833333333333333,4.833333333333333,, love it,P4R671,4,15 June 2020,No,Yes,No,9,0,,Aging
Positive,,,,Skin,1147,4.752397558849172,11, twice the price?,28,27,4.666666666666667,4.678571428571429,, combination/oily skin,P4R672,5,14 June 2020,Yes,Yes,No,3,1,,
Positive,,,,Application,107,4.878504672897196,2, combination acne prone skin,18,16,4.875,4.888888888888889,, wen needed during the day,P4R672,5,14 June 2020,Yes,Yes,No,3,1,,
Positive,,,,Application,107,4.878504672897196,2, combination acne prone skin,18,16,4.875,4.888888888888889,, but then putting it on right before bed has helped so much,P4R672,5,14 June 2020,Yes,Yes,No,3,1,,
Positive,,,,Skin,1147,4.752397558849172,38, colloidal oatmeal,15,15,4.8,4.8,, hands feel smooth and soft,P4R672,5,14 June 2020,Yes,Yes,No,3,1,,
Positive,,,,Motivation,73,4.821917808219178,1, Very gentle,21,19,4.684210526315789,4.714285714285714,, combination/oily skin,P4R672,5,14 June 2020,Yes,Yes,No,3,1,,
Positive,,,,Skin,1147,4.752397558849172,12, holygrail,17,16,4.1875,4.235294117647059,, combination skin,P4R673,1,13 June 2020,No,No,No,26,0,,Aging
Positive,,,,Skin,1147,4.752397558849172,5, lids wasn’t bumpy and dry,48,45,4.777777777777778,4.770833333333333,, my skin had never been so soft,P4R673,1,13 June 2020,No,No,No,26,0,,Aging
Positive,,,,Skin,1147,4.752397558849172,63, using this moisturizer helps,5,5,4.2,4.2,, smooth,P4R673,1,13 June 2020,No,No,No,26,0,,Aging
Positive,,,,Skin,1147,4.752397558849172,21, stopped all that thank goodness,24,23,4.478260869565218,4.458333333333333,, and clear,P4R673,1,13 June 2020,No,No,No,26,0,,Aging
Positive,,,,Texture,333,4.834834834834835,2, price is worth it,33,32,4.6875,4.696969696969697,, mattify my skin without drying,P4R673,1,13 June 2020,No,No,No,26,0,,Aging
Positive,,,,Motivation,73,4.821917808219178,1, Very gentle,21,19,4.684210526315789,4.714285714285714,, finally found something that would mattify my skin,P4R673,1,13 June 2020,No,No,No,26,0,,Aging
Negative,,,,Allergy,157,2.4713375796178343,6, redness gone,7,7,3.5714285714285716,3.5714285714285716,, my pores starting clogging like crazy,P4R673,1,13 June 2020,No,No,No,26,0,,Aging
Negative,,,,Ingredients,4,2.5,0, Cleared up my very dry T-Zone,4,4,2.5,2.5,, felt duped,P4R673,1,13 June 2020,No,No,No,26,0,,Aging
Positive,,,,Sentiment,107,4.88785046728972,0, has never caused an acne flare up,19,19,4.947368421052632,4.947368421052632,, SO moisturizing,P4R674,5,13 June 2020,Yes,Yes,No,0,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,59, accidentally got some major skin irritation,11,9,4.888888888888889,4.909090909090909,, all over my body,P4R674,5,13 June 2020,Yes,Yes,No,0,0,,Acne
Positive,,,,Texture,333,4.834834834834835,3, redness gone,16,15,5.0,5.0,, doesn't just sit on top of your skin,P4R674,5,13 June 2020,Yes,Yes,No,0,0,,Acne
Positive,,,,Application,107,4.878504672897196,1, Cleared up my very dry T-Zone,16,13,5.0,5.0,, all over my body,P4R674,5,13 June 2020,Yes,Yes,No,0,0,,Acne
Negative,,,,Allergy,157,2.4713375796178343,1, price is worth it,17,16,2.375,2.5294117647058822,, woke up to little bumps ALL over my face,P4R675,3,13 June 2020,No,No,No,4,2,,Acne
Negative,,,,Skin,132,2.234848484848485,4, has never caused an acne flare up,23,21,2.3333333333333335,2.3043478260869565,, eucalyptus oil (which gives off a pretty strong scent),P4R675,3,13 June 2020,No,No,No,4,2,,Acne
Negative,,,,Texture,21,2.9047619047619047,0, absorbs very well into my skin,7,6,3.0,3.2857142857142856,, very thick,P4R675,3,13 June 2020,No,No,No,4,2,,Acne
Negative,,,,Purchase,4,2.5,0, Cleared up my very dry T-Zone,4,4,2.5,2.5,, won't be repurchasing this,P4R675,3,13 June 2020,No,No,No,4,2,,Acne
Positive,,,,Skin,1147,4.752397558849172,17, I’ve had it for a few months now,49,44,4.590909090909091,4.63265306122449,, holy grail moisturizer,P4R676,5,13 June 2020,No,Yes,No,3,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,19, combination skin,69,55,4.636363636363637,4.7101449275362315,, sensitive skin,P4R677,5,13 June 2020,No,Yes,No,10,2,Over54,Blackheads
Positive,,,,Skin,1147,4.752397558849172,26, My skin was so dehydrated,6,6,5.0,5.0,, in my mid 40s,P4R677,5,13 June 2020,No,Yes,No,10,2,Over54,Blackheads
Positive,,,,Texture,333,4.834834834834835,20, dry skin,7,7,5.0,5.0,, doesn't break me out,P4R677,5,13 June 2020,No,Yes,No,10,2,Over54,Blackheads
Positive,,,,Allergy,128,4.765625,9, Cleared up my very dry T-Zone,11,11,5.0,5.0,, doesn't leave a greasy residue,P4R677,5,13 June 2020,No,Yes,No,10,2,Over54,Blackheads
Positive,,,,Purchase,19,4.526315789473684,0, Cleared up my very dry T-Zone,19,17,4.529411764705882,4.526315789473684,, stocking up since I no longer have employment,P4R677,5,13 June 2020,No,Yes,No,10,2,Over54,Blackheads
Positive,,,,Skin,1147,4.752397558849172,59, accidentally got some major skin irritation,11,9,4.888888888888889,4.909090909090909,, Spot on one side of her cheek,P4R678,5,13 June 2020,Yes,Yes,No,4,0,45-54,Aging
Positive,,,,Skin,1147,4.752397558849172,13, I don’t feel like I need to layer another product on for more hydration,45,37,4.945945945945946,4.955555555555556,, eczema fading,P4R678,5,13 June 2020,Yes,Yes,No,4,0,45-54,Aging
Positive,,,,Application,107,4.878504672897196,4, stopped all that thank goodness,6,6,5.0,5.0,, applying in am and pm,P4R678,5,13 June 2020,Yes,Yes,No,4,0,45-54,Aging
Positive,,,,Demographic,41,4.878048780487805,0, Very gentle,21,20,4.8,4.809523809523809,, my daughter,P4R678,5,13 June 2020,Yes,Yes,No,4,0,45-54,Aging
Positive,,,,Skin,1147,4.752397558849172,15, no bumps or acne from waxing,18,11,4.7272727272727275,3.6666666666666665,, super dry skin,P4R679,5,12 June 2020,No,Yes,No,4,1,,Dullness
Positive,,,,Skin,1147,4.752397558849172,27, completely healed,13,11,4.545454545454546,4.538461538461538,, didn’t irritate my skin,P4R681,1,12 June 2020,No,No,No,12,5,,Acne
Negative,,,,Allergy,157,2.4713375796178343,5, combination acne prone skin,16,16,2.0625,2.0625,, broke me out really bad,P4R681,1,12 June 2020,No,No,No,12,5,,Acne
Positive,,,,Skin,1147,4.752397558849172,13, I don’t feel like I need to layer another product on for more hydration,45,37,4.945945945945946,4.955555555555556,, eczema (stress-related) on my face,P4R682,5,12 June 2020,Yes,Yes,No,2,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,5, lids wasn’t bumpy and dry,48,45,4.777777777777778,4.770833333333333,, very red and dry skin,P4R684,5,10 June 2020,No,Yes,No,1,0,,Aging
Positive,,,,Allergy,128,4.765625,3, Very gentle,12,12,4.5,4.5,, cleared my redness,P4R684,5,10 June 2020,No,Yes,No,1,0,,Aging
Positive,,,,Skin,1147,4.752397558849172,35, sensitive,12,5,4.8,4.916666666666667,, ever-so light medicinal smell,P4R686,5,07 June 2020,No,Yes,No,3,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,51, recently started using FAB Ultra Repair Cream for occasional redness due to eczema,14,7,5.0,5.0,, feels great to damaged or dry skin,P4R686,5,07 June 2020,No,Yes,No,3,0,,Acne
Positive,,,,Demographic,41,4.878048780487805,0, Very gentle,21,20,4.8,4.809523809523809,, yoga a few days a week,P4R686,5,07 June 2020,No,Yes,No,3,0,,Acne
Negative,,,,Skin,132,2.234848484848485,0, combination acne prone skin,29,27,3.185185185185185,3.103448275862069,, takes a while for my skin to absorb it,P4R687,4,06 June 2020,Yes,Yes,No,1,0,,Acne
Positive,,,,  * Negative,16,4.75,0, Cleared up my very dry T-Zone,16,8,4.75,4.75,, ,P4R688,5,04 June 2020,Yes,Yes,No,1,1,,Aging
Positive,,,,Skin,1147,4.752397558849172,19, combination skin,69,55,4.636363636363637,4.7101449275362315,, good for sensitive skin,P4R689,3,04 June 2020,No,No,No,7,7,,Aging
Negative,,,,Allergy,157,2.4713375796178343,1, price is worth it,17,16,2.375,2.5294117647058822,, didn’t do wonders for acne,P4R689,3,04 June 2020,No,No,No,7,7,,Aging
Positive,,,,Skin,1147,4.752397558849172,12, holygrail,17,16,4.1875,4.235294117647059,, combination skin,P4R691,3,30 May 2020,No,Yes,No,13,0,,Acne
Negative,,,,Allergy,157,2.4713375796178343,3, doesn’t leave skin oily/greasy,30,30,2.6333333333333333,2.6333333333333333,, not my t-zone,P4R691,3,30 May 2020,No,Yes,No,13,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,30, leaving a dewy glow from within,18,18,4.944444444444445,4.944444444444445,, deeply combats the dry skin around my nose and chin,P4R694,5,29 May 2020,Yes,Yes,No,5,0,,Aging
Positive,,,,Texture,333,4.834834834834835,21, no bumps or acne from waxing,11,11,4.545454545454546,4.545454545454546,, Amazing texture,P4R694,5,29 May 2020,Yes,Yes,No,5,0,,Aging
Positive,,,,Sentiment,107,4.88785046728972,1, Very gentle,31,27,4.851851851851852,4.870967741935484,, This has been my holy grail for my perioral dermatitis!,P4R695,5,29 May 2020,No,Yes,Yes,3,1,45-54,Dullness
Positive,,,,Skin,1147,4.752397558849172,17, I’ve had it for a few months now,49,44,4.590909090909091,4.63265306122449,, great moisturizer,P4R695,5,29 May 2020,No,Yes,Yes,3,1,45-54,Dullness
Positive,,,,Texture,333,4.834834834834835,5, thick and hydrating,34,32,4.875,4.882352941176471,, can't live without it,P4R695,5,29 May 2020,No,Yes,Yes,3,1,45-54,Dullness
Positive,,,,Allergy,128,4.765625,0, lids wasn’t bumpy and dry,32,28,4.857142857142857,4.875,, almost instant,P4R695,5,29 May 2020,No,Yes,Yes,3,1,45-54,Dullness
Positive,,,,Skin,1147,4.752397558849172,43, thicker,31,31,4.741935483870968,4.741935483870968,, dry skin,P4R696,4,27 May 2020,No,Yes,No,6,0,,Sensitivity
Positive,,,,Texture,333,4.834834834834835,6, stopped all that thank goodness,20,20,4.8,4.8,, does seem to hydrate well,P4R696,4,27 May 2020,No,Yes,No,6,0,,Sensitivity
Negative,,,,Allergy,157,2.4713375796178343,0, Cleared up my very dry T-Zone,33,31,2.5161290322580645,2.5757575757575757,, smells a bit like beef,P4R696,4,27 May 2020,No,Yes,No,6,0,,Sensitivity
Positive,,,,Skin,1147,4.752397558849172,43, thicker,31,31,4.741935483870968,4.741935483870968,, dry skin,P4R697,5,27 May 2020,No,Yes,No,8,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,3, has never caused an acne flare up,25,18,4.777777777777778,4.84,, redness,P4R697,5,27 May 2020,No,Yes,No,8,0,,Acne
Positive,,,,Allergy,128,4.765625,3, Very gentle,12,12,4.5,4.5,, less irritable,P4R697,5,27 May 2020,No,Yes,No,8,0,,Acne
Positive,,,,Texture,333,4.834834834834835,0, has never caused an acne flare up,29,28,4.964285714285714,4.9655172413793105,, thick,P4R697,5,27 May 2020,No,Yes,No,8,0,,Acne
Positive,,,,Skin,1147,4.752397558849172,52, will definitely be bringing this back in the colder months,18,11,4.909090909090909,4.944444444444445,, very dry,P4R698,5,27 May 2020,No,Yes,No,16,0,,Acne
Positive,,,,Texture,333,4.834834834834835,4, eczema,12,12,4.916666666666667,4.916666666666667,, works,P4R698,5,27 May 2020,No,Yes,No,16,0,,Acne
